pid,label,title-es,title-ura,type,type-es,type-ura,location,location-es,location-ura,creator,creator-es,creator-ura,description,description-es,description-ura,material,material-es,material-ura,language,source,source-es,source-ura,subject,subject-es,subject-ura,object_location,image_small,image_thumb,display_template,order,layout,collection,thumbnail,full
2007.5124,Necklace,Collar,siinunujue kaje kanaanai richa,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The single strand of twisted plant fiber is strung with red beads and large spiral shells at the front. There are small brown seeds (round and pointed) and small teeth interspersed with red beads.&nbsp;Late 1800s-1996.&nbsp;31 x 14 cm; 12 3/16 x 5 1/2 in,La única hebra de fibra vegetal retorcida está ensartada con cuentas rojas y grandes conchas en espiral en la parte delantera. Hay pequeñas semillas marrones (redondas y puntiagudas) y pequeños dientes intercalados con cuentas rojas;Finales de 1800-1996;31 x 14 cm; 12 3/16 x 5 1/2 pulgadas,"kaa richa te karate rei kujui,enüa inaa , richa esie, enechu katü, sinunujue naujuai ke jasisin",plant fiber|beads|monkey teeth|shell|seeds,fibra de planta|granos|dientes de chango|conchas|semillas,iinuri|richa|katü|siinunuje|enüa iinaa,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Beads|Monkey teeth|Shell|Seeds|Jewelry,Fibra de planta|Granos|Dientes de chango|Conchas|Semillas|Joyería,Fibra de planta|Granos|Dientes de chango|Conchas|Semillas|Joyería|iinuri|richa|katü|siinunuje|enüa iinaa,,,,,061,urarina_item,urarina,img/derivatives/simple/2007.5124/thumbnail.jpg,img/derivatives/simple/2007.5124/fullwidth.jpg
2007.5125,Necklace,Collar,makuraje kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The single strand of twisted plant fiber is strung with light colored seeds and brown-red seeds which mostly alternate. The pendant at the front is a large dark brown clay and a portion of a large black insect.&nbsp;Late 1800s-2002.&nbsp;36 x 6 cm; 14 1/8 x 2 3/8 in,La única hebra de fibra vegetal retorcida está ensartada con semillas de colores claros y semillas de color marrón rojizo que en su mayoría se alternan. El colgante en el frente es una gran arcilla de color marrón oscuro y una porción de un gran insecto negro;Finales de 1800-2002;36 x 6 cm; 14 1/8 x 2 3/8 pulgadas,"kaa richa te karate, makuraje, ürüle, leejiin üküari isichue tijiichain. Inuri küani makuraje aina ürüle ke jasiiteinte kürüjüain jaüre.",Palm fiber|seeds|gladiator beetle|anteater claw,Fibra de palma|semillas|escarabajo gladiador|garra de oso hormiguero,iinuri|makuraje|üküari isichue,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Palm fiber|Seeds|Gladiator beetle|Anteater claw|Jewelry,Fibra de palma|Semillas|Escarabajo gladiador|Garra de oso hormiguero|Joyería,Fibra de palma|Semillas|Escarabajo gladiador|Garra de oso hormiguero|Joyería|iinuri|makuraje|üküari isichue,,,,,062,urarina_item,urarina,img/derivatives/simple/2007.5125/thumbnail.jpg,img/derivatives/simple/2007.5125/fullwidth.jpg
2007.5126,Necklace,Collar,makuraje kaje kanaani richa,,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,,Las cinco hebras de semillas de color marrón oscuro están entrelazadas con fibra vegetal retorcida que se une para formar un solo lazo de fibra vegetal retorcida. La mayoría de las semillas son pequeñas y redondas. Algunas semillas en la hebra inferior son más grandes. Finales 1800-2002;30 x 12 cm; 11 3/4 x 4 3/4 pulgadas,"kaa richate makuraje aina, enüa inaa jasiitein janujuine. inuri küani makuraje makuraje sitüüsiinte küani rana katü teein jaüre, rei rülünaanaja siria rautujein jiaürüane kuina.",,Fibra de palma|semillas,iinuri|makuraje,,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,,Fibra de palma|Semillas|Joyería,Fibra de palma|Semillas|Joyería|iinuri|makuraje,,,,,063,urarina_item,urarina,img/derivatives/simple/2007.5126/thumbnail.jpg,img/derivatives/simple/2007.5126/fullwidth.jpg
2007.5127,Necklace,Collar,,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The single strand of twisted plant fiber has round red and black seeds interspersed with segments of pink, yellow and red beads. Late 1800s-2002.&nbsp;31 x 5 cm; 12 3/16 x 1 15/16 in","La única hebra de fibra vegetal retorcida tiene semillas redondas rojas y negras intercaladas con segmentos de cuentas rosas, amarillas y rojas. Finales 1800-2002;31 x 5 cm; 12 3/16 x 1 15/16 pulgadas",,plant fiber|beads|seeds,fibra de planta|granos|semillas,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Beads|Seeds|Jewelry,Fibra de planta|Granos|Semillas|Joyería,,,,,,064,urarina_item,urarina,img/derivatives/simple/2007.5127/thumbnail.jpg,img/derivatives/simple/2007.5127/fullwidth.jpg
2007.5128,Necklace,Collar,enechu katü kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The single strand of small brown seeds is interspersed with segments of red or white beads. There are small teeth at one end of the necklace. It is strung on twisted plant fiber.&nbsp;Late 1800s-1996.&nbsp;36 x 7 cm; 14 1/8 x 2 3/4 in,La hebra única de pequeñas semillas marrones está intercalada con segmentos de cuentas rojas o blancas. Hay pequeños dientes en un extremo del collar. Está ensartado en fibra vegetal torcida;Finales de 1800-1996;36 x 7 cm; 14 1/8 x 2 3/4 pulgadas,"ka richa te karate rei kujui,enüa inaa katüari rijiinanai, richa esie, enechu katü, sinunujue naujuai ke jasisin. Risine kaje inuri jaainte küani kürüjüain ichaküre.",beads|seeds|possibly ocelot teeth|possibly monkey teeth|plant fiber,granos|semillas|posiblemente dientes de ocelote|posiblemente dientes de chango|fibra de planta,richa|enechu katü|iinuri,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Beads|Seeds|Possibly ocelot teeth|Possibly monkey teeth|Plant fiber|Jewelry,Granos|Semillas|Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería,Granos|Semillas|Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería|richa|enechu katü|iinuri,,,,,065,urarina_item,urarina,img/derivatives/simple/2007.5128/thumbnail.jpg,img/derivatives/simple/2007.5128/fullwidth.jpg
2007.5129,Necklace,Collar,kanaani marari,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The length of blue cloth is folded over and teeth of graduated size are sewn into most of the length. The ends are left free to tie. It is a choker.&nbsp;Late 1800s-2007.&nbsp;39 x 4 cm; 15 3/8 x 1 9/16 in,La longitud de la tela azul se dobla y se cosen dientes de tamaño graduado en la mayor parte de la longitud. Los extremos se dejan libres para atar. Es una gargantilla;Finales 1800-2007;39 x 4 cm; 15 3/8 x 1 9/16 pulgadas,"kaa kanaani marari te jaüre raana katü kaje, kajiune kusisiji jichuajiujuai ke aüateein. Rana katü jachüakuainte kajiune kusisiji ke teei tukukuin jerekürüne kaanejeein jaaüre.",Cloth|monkey teeth|thread,Tela|dientes de chango|hilo,kajiune kusisisji|rana katü|sichu,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Cloth|Monkey teeth|Thread|Jewelry,Tela|Hilo|Dientes de chango|Joyería,Tela|Hilo|Dientes de chango|Joyería|kajiune kusisisji|rana katü|sichu,,,,,066,urarina_item,urarina,img/derivatives/simple/2007.5129/thumbnail.jpg,img/derivatives/simple/2007.5129/fullwidth.jpg
2007.5130,Necklace,Collar,kanaani marari sumaji,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,,La longitud de la tela sin blanquear se dobla y se cose para cerrarla. Los dientes de tamaño graduado se cosen en la tela. Los extremos del collar se dejan libres para atar;Finales de 1800-2007;62 x 5 cm; 24 3/8 x 1 15/16 pulgadas,"kaa kanaani marari te jaüre raana katü kaje, kajiune kusisiji sumaji ke aüateein. Rana katü jachüakuainte kajiune kusisiji ke teei tukukuin jerekürüne kaanejeein jaaüre.",,Tela|hilo|dientes de chango|posiblemente dientes de ocelote,kajiune kusisisji|rana katü|sichu,,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,,Tela|Hilo|Dientes de chango|Posiblemente dientes de ocelote|Joyería,Tela|Hilo|Dientes de chango|Posiblemente dientes de ocelote|Joyería|kajiune kusisisji|rana katü|sichu,,,,,067,urarina_item,urarina,img/derivatives/simple/2007.5130/thumbnail.jpg,img/derivatives/simple/2007.5130/fullwidth.jpg
2007.5131,Necklace,Collar,raana katü kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,,"La longitud de la tela sin blanquear se cose a una tela azul oscuro, se dobla y se cose. Los dientes de tamaño graduado se cosen en un lado. Los extremos se dejan libres para atar;Finales 1800-2007;51 x 4 cm; 20 1/16 x 1 9/16 pulgadas","kaa kanaani marari te jaüre araanla katü kaje, kajiuneke aüateein. Araanla katü jachüakuainte kajiune kusisiji ke teei tukukuin jerekürüne kaanejeein jaaüre.",,Tela|hilo|dientes de chango|posiblemente dientes de ocelote,kajiune kusisisji|rana katü|sichu,,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,,Tela|Hilo|Dientes de chango|Posiblemente dientes de ocelote|Joyería,,,,,,068,urarina_item,urarina,img/derivatives/simple/2007.5131/thumbnail.jpg,img/derivatives/simple/2007.5131/fullwidth.jpg
2007.5132,Necklace,Collar,,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The single strand of red and black seeds are strung on twisted plant fiber.&nbsp;Late 1800s-2007.&nbsp;42 x 6 cm; 16 1/2 x 2 3/8 in,La única hebra de semillas rojas y negras está ensartada en fibra vegetal retorcida;Finales de 1800-2007;42 x 6 cm; 16 1/2 x 2 3/8 pulgadas,,Palm fiber|seeds,Fibra de palma|semillas,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Palm fiber|Seeds|Jewelry,Fibra de palma|Semillas|Joyería,,,,,,069,urarina_item,urarina,img/derivatives/simple/2007.5132/thumbnail.jpg,img/derivatives/simple/2007.5132/fullwidth.jpg
2007.5133,Necklace,Collar,aruba biji küleera kaje richa,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The single strand necklace has pink beads on one half and white beads on the other, interspersed with small brown seeds and teeth.&nbsp;Late 1800s-1996.&nbsp;33 x 10 cm; 13 x 3 7/8 in","El collar de un solo hilo tiene cuentas rosadas en una mitad y cuentas blancas en la otra, intercaladas con pequeñas semillas marrones y dientes.&nbsp;Finales de 1800-1996.&nbsp;33 x 10 cm; 13 x 3 7/8 pulgadas","kaa richa te jasisi kataün üüjein richa esine lanaajiujuai, chaaen richa sumaajiujuai, enüa inaa chaae enechu katü ke jasiitein.",possibly ocelot teeth|possibly monkey teeth|beads|seeds|plant fiber,posiblemente dientes de ocelote|posiblemente dientes de chango|fibra de planta,aruba biji küleera iinaa|iinuri|enechu katü|richa,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Possibly ocelot teeth|Possibly monkey teeth|Beads|Seeds|Plant fiber|Jewelry,Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería,Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería|aruba biji küleera iinaa|iinuri|enechu katü|richa,,,,,070,urarina_item,urarina,img/derivatives/simple/2007.5133/thumbnail.jpg,img/derivatives/simple/2007.5133/fullwidth.jpg
2007.5134,Necklace,Collar,enüa inaa kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The single strand of pink beads is strung on plant fiber. Small brown seeds are interspersed for much of the length and teeth are interspersed at the front.&nbsp;Late 1800s-1996.&nbsp;37 x 8 cm; 14 9/16 x 3 1/8 in,La única hebra de granos rosas está ensartada en fibra vegetal. Pequeñas semillas marrones están intercaladas en gran parte de la longitud y los dientes están intercalados en el frente. Finales de 1800-1996. 37 x 8 cm; 14 9/16 x 3 1/8 pulgadas,"ka richa te karate rei kujui,enüa inaa katüari rijiinanai, richa esie, enechu katü ke jasisin. Risine kaje inuri jaainte küani kürüjüain ichaküre.",beads|seeds|possibly ocelot teeth|possibly monkey teeth|plant fiber,granos|semillas|posiblemente dientes de ocelote|posiblemente dientes de chango|fibra de planta,richa|enüa iinaa|katü|inuri,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Beads|Seeds|Possibly ocelot teeth|Possibly monkey teeth|Plant fiber|Jewelry,Granos|Semillas|Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería,Granos|Semillas|Posiblemente dientes de ocelote|Posiblemente dientes de chango|Fibra de planta|Joyería|richa|enüa iinaa|katü|inuri,,,,,071,urarina_item,urarina,img/derivatives/simple/2007.5134/thumbnail.jpg,img/derivatives/simple/2007.5134/fullwidth.jpg
2007.5135,Necklace,Collar,araanla katü ke jasiitenui richa,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The necklace has multiple strands of orange beads that join to a single twisted fiber plant tie on either end. The beads on the shorter strands are interspersed with small seeds and teeth on the lower strands.&nbsp;Late 1800s-1996.&nbsp;36 x 20 cm; 14 1/8 x 7 7/8 in,El collar tiene varios hilos de granos de color naranja que se unen a una sola atadura de fibra trenzada en cada extremo. Los granos de las hebras más cortas están intercaladas con pequeñas semillas y dientes en las hebras inferiores;Finales de 1800-1996;36 x 20 cm; 14 1/8 x 7 7/8 pulgadas,"kanaani richa, arai laürii ke jasiiteite janujuine, enüa inaa, kanii katü, richa esie, naujui ke, risine ke kujuitenuinein.",plant fiber|beads|seeds|monkey teeth,fibra de planta|granos|semillas|dientes de chango,iinuri|richa|enüa iinaa|araanla katü,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Beads|Seeds|Monkey teeth|Jewelry,Fibra de planta|Granos|Semillas|Dientes de chango|Joyería,Fibra de planta|Granos|Semillas|Dientes de chango|Joyería|iinuri|richa|enüa iinaa|araanla katü,,,,,072,urarina_item,urarina,img/derivatives/simple/2007.5135/thumbnail.jpg,img/derivatives/simple/2007.5135/fullwidth.jpg
2007.5136,Necklace,Collar,aruba biji küleera kaje richa,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The single strand of beads is interspersed with small brown seeds. The segments of the necklace have beads in dark blue, white and pink.&nbsp;Late 1800s-2007.&nbsp;33 x 7 cm; 13 x 2 3/4 in","La única hebra de granos está intercalada con pequeñas semillas marrones. Los segmentos del collar tienen cuentas en azul oscuro, blanco y rosa;Finales de 1800-2007;33 x 7 cm; 13 x 2 3/4 pulgadas","kaa richa te karate, risine ke kujuitenuinein, richa esine, aruba biji küleera ke reküteein janujuine. Risine kaje inuri jaainte küni kürüjüain jaaüre.",plant fiber|piri-piri seeds|beads,fibra de planta|semillas de piri-piri|granos,iinuri|biri|richa,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Piri-piri seeds|Beads|Jewelry,Fibra de planta|Semillas de piri-piri|Granos|Joyería,Fibra de planta|Semillas de piri-piri|Granos|Joyería|iinuri|biri|richa,,,,,073,urarina_item,urarina,img/derivatives/simple/2007.5136/thumbnail.jpg,img/derivatives/simple/2007.5136/fullwidth.jpg
2007.5137,Necklace,Collar,ubana katü kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The multiple strands of red beads are strung on plant fiber and come together to a single plant fiber tie at either end. Three strands are beads only and two strands are beads interspersed with teeth.&nbsp;Late 1800s-2007.&nbsp;24 x 18 cm; 9 7/16 x 7 1/16 in,Las múltiples hebras de cuentas rojas están ensartadas en fibra vegetal y se unen en un solo lazo de fibra vegetal en cada extremo. Tres hilos son solo cuentas y dos hilos son cuentas intercaladas con dientes;Finales de 1800-2007;24 x 18 cm; 9 7/16 x 7 1/16 pulgadas,"ujua inaa kaje richa, richa esieke te kuratajajein jasisi, karati kujuiin. Risine kaje inuri jaainte küani kürüjüain ichaküre.",possibly ocelot teeth|possibly monkey teeth|Cloth|Palm fiber|beads,Posiblemente diente de ocelote|posiblemente dientes de chango|Tela|fibra de palma y granos,iinuri|enüa iinaa üküe|richa,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Possibly ocelot teeth|Possibly monkey teeth|Cloth|Palm fiber|Beads|Jewelry,Posiblemente diente de ocelote|Posiblemente dientes de chango|Tela|Fibra de palma y granos|Joyería,Posiblemente diente de ocelote|Posiblemente dientes de chango|Tela|Fibra de palma y granos|Joyería|iinuri|enüa iinaa üküe|richa,,,,,074,urarina_item,urarina,img/derivatives/simple/2007.5137/thumbnail.jpg,img/derivatives/simple/2007.5137/fullwidth.jpg
2007.5138,Necklace,Collar,enüa inaa kuare,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The single strand of twisted plant fiber has pointed brown seeds at the front, with segments of beads between. It has beads in light blue, yellow, red and dark blue. There is one larger white plastic piece.&nbsp;Late 1800s-1996.&nbsp;40 x 13 cm; 15 3/4 x 5 1/8 in","La única hebra de fibra vegetal retorcida tiene semillas marrones puntiagudas en la parte delantera, con segmentos de cuentas en el medio. Tiene cuentas en azul claro, amarillo, rojo y azul oscuro. Hay una pieza de plástico blanco más grande;Finales de 1800-1996;40 x 13 cm; 15 3/4 x 5 1/8 pulgadas","kanaani richa, arai laürii ke jasiiteite janujuine, enüa inaa, kanii katü, richa esie, naujui ke, risine ke kujuitenuinein.",plant fiber|seeds|beads|plastic,fibra de planta|semillas|granos|plástico,ubana katü|richa|iinuri,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Seeds|Beads|Plastic|Jewelry,Fibra de planta|Semillas|Granos|Plástico|Joyería,Fibra de planta|Semillas|Granos|Plástico|Joyería|ubana katü|richa|iinuri,,,,,075,urarina_item,urarina,img/derivatives/simple/2007.5138/thumbnail.jpg,img/derivatives/simple/2007.5138/fullwidth.jpg
2007.5139,Necklace,Collar,siinunujue ke jasisii richa,Jewelry,Joyería,Joyería,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The single strand necklace has three large spiral shells at the front. There are mostly white beads on the strand, interspersed with small brown seeds and teeth. There is a short segment of pink and another of light blue beads with other colors (yellow, orange, and green) sprinkled in. It is currently broken.&nbsp;Late 1800s-1996.&nbsp;56 x 8 cm; 22 1/16 x 3 1/8 in","El collar de un solo hilo tiene tres grandes conchas en espiral en la parte delantera. En su mayoría hay cuentas blancas en la hebra, intercaladas con pequeñas semillas marrones y dientes. Hay un segmento corto de color rosa y otro de cuentas de color azul claro con otros colores (amarillo, naranja y verde) salpicados. Actualmente está roto. Finales de 1800-1996. 56 x 8 cm; 22 1/16 x 3 1/8 pulgadas","kaa richa te karate rei kujui,enüa inaa katüari rijiinanai, richa esie, enechu katü, nichatjai sinunujue tabaanai naujuai ke jasisin. Risine kaje inuri jaainte küani kürüjüain ichaküre",plant fiber|beads|shell|seeds|monkey teeth,fibra de planta|granos|conchas|semillas|dientes de chango,iinuri|richa|siinunuje|enüa iinaa üküe|katü,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Beads|Shell|Seeds|Monkey teeth|Jewelry,Fibra de planta|Granos|Conchas|Semillas|Dientes de chango|Joyería,Fibra de planta|Granos|Conchas|Semillas|Dientes de chango|Joyería|iinuri|richa|siinunuje|enüa iinaa üküe|katü,,,,,076,urarina_item,urarina,img/derivatives/simple/2007.5139/thumbnail.jpg,img/derivatives/simple/2007.5139/fullwidth.jpg
2007.5140,Shoulder Bag,Bolsa de hombro,sichüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The small bag is woven from plant fiber with a long thin strap. The bag has horizontal stripes in light natural and brown. The strap is light natural. Late 1800s-1996.&nbsp;65 x 12.5 cm; 25 9/16 x 4 7/8 in,"La bolsa pequeña está tejida con fibra vegetal con una correa larga y delgada. El bolso tiene rayas horizontales en color natural claro y marrón. La correa es de color natural claro. Finales de 1800-1996;65 x 12,5 cm; 25 9/16 x 4 7/8 pulgadas","kaa sichüra te janujuine risine kaje karatiin kujuiteein, kurata kulujuein kuluteein lanaji, sumaji naujuai ke, rautuchu kürü neke te nelate.",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,risine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Clothing accessory,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta|risine,,,,,077,urarina_item,urarina,img/derivatives/simple/2007.5140/thumbnail.jpg,img/derivatives/simple/2007.5140/fullwidth.jpg
2007.5141,Bag,Bolsa,sichüra tabai,Container,Recipientes,Recipientes,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The rectangular bag is open on the short side, with a long strap. A dark brown stripe is flanked by brown with a natural colored stripe between each brown stripe. The strap has brown and light natural stripes.&nbsp;Late 1800s-1996.&nbsp;62.5 x 21 cm; 24 5/8 x 8 1/4 in","La bolsa rectangular está abierta en el lado corto, con una correa larga. Una franja de color marrón oscuro está flanqueada por marrón con una franja de color natural entre cada franja marrón. La correa tiene rayas marrones y naturales claras;Finales de 1800-1996;62,5 x 21 cm; 24 5/8 x 8 1/4 pulgadas","kaa sichüra tabai te janujuine risine kaje karatiin kujuiteein, kurata kulujuein kuluteein lanaji, sumaji naujuai ke, arajii rautuchu kürü neke te nelate. lanariite jaratuanae, jana sumariite jiunurajate.",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,risine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Container,Fibra de planta|Tejido|Tintura|Recipientes,Fibra de planta|Tejido|Tintura|Recipientes|risine,,,,,078,urarina_item,urarina,img/derivatives/simple/2007.5141/thumbnail.jpg,img/derivatives/simple/2007.5141/fullwidth.jpg
2007.5142,Bag,Bolsa,risiine kusiiüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The rectangular bag is open on the short side. The light natural colored bag has horizontal brown stripes flanked by dark brown. The light natural colored handle has an open weave.&nbsp;Late 1800s-1996.&nbsp;70 x 24 cm; 27 1/2 x 9 7/16 in,La bolsa rectangular está abierta por el lado corto. La bolsa de color natural claro tiene rayas marrones horizontales flanqueadas por marrón oscuro. El mango de color natural claro tiene un tejido abierto;Finales de 1800-1996;70 x 24 cm; 27 1/2 x 9 7/16 pulgadas,"kaa siüra tabai te janujuine risine kaje karatiin kujuiteein, kurata kulujuein kuluteein lanaji, sumaji naujuai ke. lanariite jaratuanae, jana sumariite jiunurajate.",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,risine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Clothing accessory,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta|risine,,,,,079,urarina_item,urarina,img/derivatives/simple/2007.5142/thumbnail.jpg,img/derivatives/simple/2007.5142/fullwidth.jpg
2007.5143,Bag,Bolsa,alasiine kusiiüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The nearly square bag has a strap. The bag has horizontal stripes in light natural, brown and dark brown. The strap is a light natural color with an open weave.&nbsp;Late 1800s-1996.&nbsp;71 x 36 cm; 27 15/16 x 14 1/8 in","La bolsa casi cuadrada tiene una correa. El bolso tiene rayas horizontales en color natural claro, marrón y marrón oscuro. La correa es de un color natural claro con un tejido abierto;Finales de 1800-1996;71 x 36 cm; 27 15/16 x 14 1/8 pulgadas","kaa siüra te jiaraturaeri, jarautua rei küani, jaraatuanaa rei kulu jichujui, lanaji, sumaji naaujuai, rei kujuite jaraate sumajaain.",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,alasine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Clothing accessory,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta|alasine,,,,,080,urarina_item,urarina,img/derivatives/simple/2007.5143/thumbnail.jpg,img/derivatives/simple/2007.5143/fullwidth.jpg
